tournament_id,map_name,started,event_type,damage_causer_name,damage_reason,damage_type_category
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapSKS_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapFNFal_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapAK47_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapFNFal_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapFNFal_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapFNFal_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapMini14_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapFNFal_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T18:22:02.4952302Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapSKS_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapSKS_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapSKS_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapFNFal_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapAK47_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-21T17:38:54.7339387Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapSCAR-L_C,LegShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,BP_PickupTruck_A_03_C,NonSpecific,Damage_VehicleHit
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapMini14_C,ArmShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapBerylM762_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
eu-pcs3gf,Miramar,2020-11-14T18:23:24.1014805Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
