,map_name,started,weap_name,d_reason,d_category
239,Erangel (Remastered),2020-06-07T01:36:34.1695619Z,WeapFNFal_C,TorsoShot,Damage_Gun
240,Erangel (Remastered),2020-06-07T01:36:34.1695619Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
241,Erangel (Remastered),2020-06-07T01:36:34.1695619Z,WeapHK416_C,TorsoShot,Damage_Gun
242,Erangel (Remastered),2020-06-07T01:36:34.1695619Z,WeapSCAR-L_C,HeadShot,Damage_Gun
243,Erangel (Remastered),2020-06-07T01:36:34.1695619Z,WeapSCAR-L_C,HeadShot,Damage_Gun
244,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,TorsoShot,Damage_Gun
245,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,TorsoShot,Damage_Gun
246,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,TorsoShot,Damage_Gun
247,Miramar,2020-06-14T02:15:37.9796607Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
248,Miramar,2020-06-14T02:15:37.9796607Z,PlayerFemale_A_C,None,Damage_Groggy
249,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,PelvisShot,Damage_Gun
250,Miramar,2020-06-14T02:15:37.9796607Z,PlayerFemale_A_C,None,Damage_Groggy
251,Miramar,2020-06-14T02:15:37.9796607Z,WeapFNFal_C,PelvisShot,Damage_Gun
252,Miramar,2020-06-14T02:15:37.9796607Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
253,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,HeadShot,Damage_Gun
254,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,TorsoShot,Damage_Gun
255,Miramar,2020-06-14T02:15:37.9796607Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
256,Miramar,2020-06-14T02:15:37.9796607Z,WeapHK416_C,TorsoShot,Damage_Gun
