,map_name,started,weap_name,d_reason,d_category
22,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerFemale_A_C,None,Damage_Groggy
23,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,HeadShot,Damage_Gun
24,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
25,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerMale_A_C,None,Damage_Groggy
26,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapMini14_C,LegShot,Damage_Gun
27,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapMini14_C,LegShot,Damage_Gun
28,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapFNFal_C,LegShot,Damage_Gun
29,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapFNFal_C,ArmShot,Damage_Gun
30,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapFNFal_C,HeadShot,Damage_Gun
31,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,LegShot,Damage_Gun
32,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerFemale_A_C,None,Damage_Groggy
33,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
34,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapFNFal_C,TorsoShot,Damage_Gun
35,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapSKS_C,TorsoShot,Damage_Gun
36,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerMale_A_C,None,Damage_Groggy
37,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerFemale_A_C,None,Damage_Groggy
38,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
39,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapAK47_C,HeadShot,Damage_Gun
40,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,HeadShot,Damage_Gun
41,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,TorsoShot,Damage_Gun
42,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,TorsoShot,Damage_Gun
43,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerFemale_A_C,None,Damage_Groggy
44,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,HeadShot,Damage_Gun
45,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapSKS_C,TorsoShot,Damage_Gun
46,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapSKS_C,HeadShot,Damage_Gun
47,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,ArmShot,Damage_Gun
48,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,TorsoShot,Damage_Gun
49,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerFemale_A_C,None,Damage_Groggy
50,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapFNFal_C,TorsoShot,Damage_Gun
51,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,PelvisShot,Damage_Gun
52,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,HeadShot,Damage_Gun
53,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,PlayerMale_A_C,None,Damage_Groggy
54,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapFNFal_C,TorsoShot,Damage_Gun
55,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapHK416_C,TorsoShot,Damage_Gun
56,Erangel (Remastered),2020-06-13T18:12:24.3623505Z,WeapBerylM762_C,TorsoShot,Damage_Gun
57,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapM16A4_C,HeadShot,Damage_Gun
58,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,PelvisShot,Damage_Gun
59,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,HeadShot,Damage_Gun
60,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,ArmShot,Damage_Gun
61,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,HeadShot,Damage_Gun
62,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
63,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
64,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,TorsoShot,Damage_Gun
65,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapSCAR-L_C,HeadShot,Damage_Gun
66,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,PelvisShot,Damage_Gun
67,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
68,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
69,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,PlayerFemale_A_C,None,Damage_Groggy
70,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,PelvisShot,Damage_Gun
71,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
72,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,LegShot,Damage_Gun
73,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,HeadShot,Damage_Gun
74,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
75,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,PelvisShot,Damage_Gun
76,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,PlayerFemale_A_C,None,Damage_Groggy
77,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,PlayerMale_A_C,None,Damage_Groggy
78,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
79,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,NonSpecific,Damage_Explosion_Vehicle
80,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
81,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,NonSpecific,Damage_Explosion_Vehicle
82,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,NonSpecific,Damage_Explosion_Vehicle
83,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,TorsoShot,Damage_Gun
84,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,HeadShot,Damage_Gun
85,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,HeadShot,Damage_Gun
86,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,HeadShot,Damage_Gun
87,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
88,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
89,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
90,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,TorsoShot,Damage_Gun
91,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,TorsoShot,Damage_Gun
92,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,LegShot,Damage_Gun
93,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,LegShot,Damage_Gun
94,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,PelvisShot,Damage_Gun
95,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,PlayerFemale_A_C,None,Damage_Groggy
96,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,TorsoShot,Damage_Gun
97,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,TorsoShot,Damage_Gun
98,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,ArmShot,Damage_Gun
99,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,HeadShot,Damage_Gun
100,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,PelvisShot,Damage_Gun
101,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,PelvisShot,Damage_Gun
102,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,PlayerFemale_A_C,None,Damage_Groggy
103,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,PlayerMale_A_C,None,Damage_Groggy
104,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
105,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapBerylM762_C,TorsoShot,Damage_Gun
106,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapSKS_C,HeadShot,Damage_Gun
107,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,HeadShot,Damage_Gun
108,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,LegShot,Damage_Gun
109,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapMini14_C,HeadShot,Damage_Gun
110,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,PelvisShot,Damage_Gun
111,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,HeadShot,Damage_Gun
112,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapHK416_C,TorsoShot,Damage_Gun
113,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,HeadShot,Damage_Gun
114,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
115,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,WeapFNFal_C,PelvisShot,Damage_Gun
116,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Vehicle
117,Erangel (Remastered),2020-06-12T18:25:44.9955143Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
118,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,PelvisShot,Damage_Gun
119,Miramar,2020-06-11T16:30:03.606172Z,WeapSKS_C,PelvisShot,Damage_Gun
120,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,TorsoShot,Damage_Gun
121,Miramar,2020-06-11T16:30:03.606172Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
122,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,TorsoShot,Damage_Gun
123,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,TorsoShot,Damage_Gun
124,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
125,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
126,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,PelvisShot,Damage_Gun
127,Miramar,2020-06-11T16:30:03.606172Z,WeapSCAR-L_C,HeadShot,Damage_Gun
128,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,NonSpecific,Damage_Explosion_Vehicle
129,Miramar,2020-06-11T16:30:03.606172Z,WeapFNFal_C,TorsoShot,Damage_Gun
130,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
131,Miramar,2020-06-11T16:30:03.606172Z,WeapMk14_C,TorsoShot,Damage_Gun
132,Miramar,2020-06-11T16:30:03.606172Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
133,Miramar,2020-06-11T16:30:03.606172Z,WeapMk14_C,HeadShot,Damage_Gun
134,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,LegShot,Damage_Gun
135,Miramar,2020-06-11T16:30:03.606172Z,WeapFNFal_C,HeadShot,Damage_Gun
136,Miramar,2020-06-11T16:30:03.606172Z,WeapMk14_C,HeadShot,Damage_Gun
137,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,HeadShot,Damage_Gun
138,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,ArmShot,Damage_Gun
139,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,HeadShot,Damage_Gun
140,Miramar,2020-06-11T16:30:03.606172Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
141,Miramar,2020-06-11T16:30:03.606172Z,WeapSCAR-L_C,PelvisShot,Damage_Gun
142,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,HeadShot,Damage_Gun
143,Miramar,2020-06-11T16:30:03.606172Z,WeapAK47_C,TorsoShot,Damage_Gun
144,Miramar,2020-06-11T16:30:03.606172Z,WeapSKS_C,TorsoShot,Damage_Gun
145,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
146,Miramar,2020-06-11T16:30:03.606172Z,PlayerMale_A_C,None,Damage_Groggy
147,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
148,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,TorsoShot,Damage_Gun
149,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,PelvisShot,Damage_Gun
150,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,HeadShot,Damage_Gun
151,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,PelvisShot,Damage_Gun
152,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,ArmShot,Damage_Gun
153,Miramar,2020-06-11T16:30:03.606172Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
154,Miramar,2020-06-11T16:30:03.606172Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
155,Miramar,2020-06-11T16:30:03.606172Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
156,Miramar,2020-06-11T16:30:03.606172Z,WeapFNFal_C,TorsoShot,Damage_Gun
157,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,TorsoShot,Damage_Gun
158,Miramar,2020-06-11T16:30:03.606172Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
159,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,NonSpecific,Damage_Explosion_Vehicle
160,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
161,Miramar,2020-06-11T16:30:03.606172Z,WeapFNFal_C,TorsoShot,Damage_Gun
162,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,TorsoShot,Damage_Gun
163,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,HeadShot,Damage_Gun
164,Miramar,2020-06-11T16:30:03.606172Z,PlayerMale_A_C,None,Damage_Groggy
165,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,HeadShot,Damage_Gun
166,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
167,Miramar,2020-06-11T16:30:03.606172Z,WeapMini14_C,TorsoShot,Damage_Gun
168,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,HeadShot,Damage_Gun
169,Miramar,2020-06-11T16:30:03.606172Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
170,Miramar,2020-06-11T16:30:03.606172Z,WeapHK416_C,TorsoShot,Damage_Gun
171,Miramar,2020-06-11T16:30:03.606172Z,WeapFNFal_C,TorsoShot,Damage_Gun
172,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,PelvisShot,Damage_Gun
173,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,HeadShot,Damage_Gun
174,Miramar,2020-06-11T16:30:03.606172Z,WeapBerylM762_C,HeadShot,Damage_Gun
175,Miramar,2020-06-11T16:30:03.606172Z,PlayerMale_A_C,None,Damage_Groggy
176,Miramar,2020-06-11T16:30:03.606172Z,PlayerFemale_A_C,None,Damage_Groggy
177,Miramar,2020-06-11T16:30:03.606172Z,WeapMk14_C,TorsoShot,Damage_Gun
178,Miramar,2020-06-11T16:30:03.606172Z,PlayerMale_A_C,None,Damage_Groggy
179,Miramar,2020-06-11T16:30:03.606172Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
180,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,HeadShot,Damage_Gun
181,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,HeadShot,Damage_Gun
182,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,ArmShot,Damage_Gun
183,Miramar,2020-06-09T16:38:49.8914053Z,WeapBerylM762_C,TorsoShot,Damage_Gun
184,Miramar,2020-06-09T16:38:49.8914053Z,WeapAK47_C,LegShot,Damage_Gun
185,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,HeadShot,Damage_Gun
186,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,NonSpecific,Damage_Instant_Fall
187,Miramar,2020-06-09T16:38:49.8914053Z,Buff_DecreaseBreathInApnea_C,NonSpecific,Damage_Drown
188,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,LegShot,Damage_Gun
189,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,LegShot,Damage_Gun
190,Miramar,2020-06-09T16:38:49.8914053Z,WeapAK47_C,PelvisShot,Damage_Gun
191,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,None,Damage_Groggy
192,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,LegShot,Damage_Gun
193,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,TorsoShot,Damage_Gun
194,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,HeadShot,Damage_Gun
195,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,TorsoShot,Damage_Gun
196,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,HeadShot,Damage_Gun
197,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,PelvisShot,Damage_Gun
198,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,ArmShot,Damage_Gun
199,Miramar,2020-06-09T16:38:49.8914053Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
200,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,ArmShot,Damage_Gun
201,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,TorsoShot,Damage_Gun
202,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,TorsoShot,Damage_Gun
203,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,HeadShot,Damage_Gun
204,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,TorsoShot,Damage_Gun
205,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,TorsoShot,Damage_Gun
206,Miramar,2020-06-09T16:38:49.8914053Z,WeapBerylM762_C,HeadShot,Damage_Gun
207,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,LegShot,Damage_Gun
208,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,HeadShot,Damage_Gun
209,Miramar,2020-06-09T16:38:49.8914053Z,WeapSKS_C,LegShot,Damage_Gun
210,Miramar,2020-06-09T16:38:49.8914053Z,WeapBerylM762_C,TorsoShot,Damage_Gun
211,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,TorsoShot,Damage_Gun
212,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,HeadShot,Damage_Gun
213,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,HeadShot,Damage_Gun
214,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,PelvisShot,Damage_Gun
215,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,TorsoShot,Damage_Gun
216,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,None,Damage_Groggy
217,Miramar,2020-06-09T16:38:49.8914053Z,WeapBerylM762_C,LegShot,Damage_Gun
218,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,TorsoShot,Damage_Gun
219,Miramar,2020-06-09T16:38:49.8914053Z,PlayerMale_A_C,None,Damage_Groggy
220,Miramar,2020-06-09T16:38:49.8914053Z,WeapBerylM762_C,ArmShot,Damage_Gun
221,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,None,Damage_Groggy
222,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,HeadShot,Damage_Gun
223,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,HeadShot,Damage_Gun
224,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,HeadShot,Damage_Gun
225,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,ArmShot,Damage_Gun
226,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,TorsoShot,Damage_Gun
227,Miramar,2020-06-09T16:38:49.8914053Z,WeapBerylM762_C,TorsoShot,Damage_Gun
228,Miramar,2020-06-09T16:38:49.8914053Z,WeapFNFal_C,LegShot,Damage_Gun
229,Miramar,2020-06-09T16:38:49.8914053Z,WeapSCAR-L_C,HeadShot,Damage_Gun
230,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,None,Damage_Groggy
231,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,None,Damage_Groggy
232,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,TorsoShot,Damage_Gun
233,Miramar,2020-06-09T16:38:49.8914053Z,WeapHK416_C,TorsoShot,Damage_Gun
234,Miramar,2020-06-09T16:38:49.8914053Z,WeapMini14_C,TorsoShot,Damage_Gun
235,Miramar,2020-06-09T16:38:49.8914053Z,WeapSCAR-L_C,HeadShot,Damage_Gun
236,Miramar,2020-06-09T16:38:49.8914053Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
237,Miramar,2020-06-09T16:38:49.8914053Z,PlayerFemale_A_C,None,Damage_Groggy
238,Miramar,2020-06-09T16:38:49.8914053Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
239,Miramar,2020-06-09T16:38:49.8914053Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
240,Miramar,2020-06-14T17:07:46.3140356Z,WeapHK416_C,HeadShot,Damage_Gun
241,Miramar,2020-06-14T17:07:46.3140356Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
242,Miramar,2020-06-14T17:07:46.3140356Z,WeapBerylM762_C,PelvisShot,Damage_Gun
243,Miramar,2020-06-14T17:07:46.3140356Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
244,Miramar,2020-06-14T17:07:46.3140356Z,WeapFNFal_C,TorsoShot,Damage_Gun
245,Miramar,2020-06-14T17:07:46.3140356Z,WeapMini14_C,PelvisShot,Damage_Gun
246,Miramar,2020-06-14T17:07:46.3140356Z,WeapBerylM762_C,PelvisShot,Damage_Gun
247,Miramar,2020-06-14T17:07:46.3140356Z,WeapMini14_C,LegShot,Damage_Gun
248,Miramar,2020-06-14T17:07:46.3140356Z,WeapHK416_C,PelvisShot,Damage_Gun
249,Miramar,2020-06-14T17:07:46.3140356Z,WeapMini14_C,HeadShot,Damage_Gun
250,Miramar,2020-06-14T17:07:46.3140356Z,WeapFNFal_C,LegShot,Damage_Gun
251,Miramar,2020-06-14T17:07:46.3140356Z,WeapAK47_C,TorsoShot,Damage_Gun
252,Miramar,2020-06-14T17:07:46.3140356Z,WeapAK47_C,TorsoShot,Damage_Gun
253,Miramar,2020-06-14T17:07:46.3140356Z,WeapAK47_C,TorsoShot,Damage_Gun
254,Miramar,2020-06-14T17:07:46.3140356Z,WeapFNFal_C,TorsoShot,Damage_Gun
255,Miramar,2020-06-14T17:07:46.3140356Z,WeapAK47_C,HeadShot,Damage_Gun
256,Miramar,2020-06-14T17:07:46.3140356Z,WeapMini14_C,ArmShot,Damage_Gun
257,Miramar,2020-06-14T17:07:46.3140356Z,WeapBerylM762_C,TorsoShot,Damage_Gun
258,Miramar,2020-06-14T17:07:46.3140356Z,WeapFNFal_C,TorsoShot,Damage_Gun
259,Miramar,2020-06-14T17:07:46.3140356Z,WeapBerylM762_C,HeadShot,Damage_Gun
260,Miramar,2020-06-14T17:07:46.3140356Z,WeapFNFal_C,LegShot,Damage_Gun
261,Miramar,2020-06-14T17:07:46.3140356Z,WeapMini14_C,LegShot,Damage_Gun
262,Miramar,2020-06-14T17:07:46.3140356Z,WeapBerylM762_C,TorsoShot,Damage_Gun
