,map_name,started,weap_name,d_reason,d_category
29,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,TorsoShot,Damage_Gun
30,Miramar,2020-11-22T17:38:13.3396323Z,PlayerFemale_A_C,None,Damage_Groggy
31,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,TorsoShot,Damage_Gun
32,Miramar,2020-11-22T17:38:13.3396323Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
33,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,HeadShot,Damage_Gun
34,Miramar,2020-11-22T17:38:13.3396323Z,PlayerFemale_A_C,None,Damage_Groggy
35,Miramar,2020-11-22T17:38:13.3396323Z,WeapBerylM762_C,TorsoShot,Damage_Gun
36,Miramar,2020-11-22T17:38:13.3396323Z,WeapAK47_C,HeadShot,Damage_Gun
37,Miramar,2020-11-22T17:38:13.3396323Z,PlayerFemale_A_C,None,Damage_Groggy
38,Miramar,2020-11-22T17:38:13.3396323Z,WeapAK47_C,TorsoShot,Damage_Gun
39,Miramar,2020-11-22T17:38:13.3396323Z,PlayerFemale_A_C,None,Damage_Groggy
40,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,TorsoShot,Damage_Gun
41,Miramar,2020-11-22T17:38:13.3396323Z,WeapSKS_C,TorsoShot,Damage_Gun
42,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,TorsoShot,Damage_Gun
43,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,PelvisShot,Damage_Gun
44,Miramar,2020-11-22T17:38:13.3396323Z,PlayerFemale_A_C,None,Damage_Groggy
45,Miramar,2020-11-22T17:38:13.3396323Z,WeapBerylM762_C,TorsoShot,Damage_Gun
46,Miramar,2020-11-22T17:38:13.3396323Z,PlayerMale_A_C,None,Damage_Groggy
47,Miramar,2020-11-22T17:38:13.3396323Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
48,Miramar,2020-11-22T17:38:13.3396323Z,WeapHK416_C,TorsoShot,Damage_Gun
49,Miramar,2020-11-22T17:38:13.3396323Z,PlayerFemale_A_C,None,Damage_Groggy
50,Miramar,2020-11-22T17:38:13.3396323Z,PlayerMale_A_C,None,Damage_Groggy
51,Miramar,2020-11-22T17:38:13.3396323Z,WeapBerylM762_C,TorsoShot,Damage_Gun
52,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,TorsoShot,Damage_Gun
53,Miramar,2020-11-22T17:38:13.3396323Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
54,Miramar,2020-11-22T17:38:13.3396323Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
55,Miramar,2020-11-22T17:38:13.3396323Z,WeapMini14_C,TorsoShot,Damage_Gun
56,Miramar,2020-11-22T17:38:13.3396323Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
57,Miramar,2020-11-22T17:38:13.3396323Z,PlayerMale_A_C,None,Damage_Groggy
58,Miramar,2020-11-22T17:38:13.3396323Z,PlayerMale_A_C,None,Damage_Groggy
59,Miramar,2020-11-22T17:38:13.3396323Z,WeapBerylM762_C,TorsoShot,Damage_Gun
60,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,HeadShot,Damage_Gun
61,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,HeadShot,Damage_Gun
62,Miramar,2020-11-14T17:41:00.9723434Z,PlayerMale_A_C,None,Damage_Groggy
63,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
64,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,HeadShot,Damage_Gun
65,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
66,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,HeadShot,Damage_Gun
67,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
68,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,TorsoShot,Damage_Gun
69,Miramar,2020-11-14T17:41:00.9723434Z,PlayerMale_A_C,None,Damage_Groggy
70,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
71,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
72,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,ArmShot,Damage_Gun
73,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
74,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
75,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
76,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,PelvisShot,Damage_Gun
77,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
78,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
79,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,LegShot,Damage_Gun
80,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
81,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
82,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
83,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,ArmShot,Damage_Gun
84,Miramar,2020-11-14T17:41:00.9723434Z,WeapSKS_C,TorsoShot,Damage_Gun
85,Miramar,2020-11-14T17:41:00.9723434Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
86,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,PelvisShot,Damage_Gun
87,Miramar,2020-11-14T17:41:00.9723434Z,WeapAK47_C,HeadShot,Damage_Gun
88,Miramar,2020-11-14T17:41:00.9723434Z,WeapAK47_C,PelvisShot,Damage_Gun
89,Miramar,2020-11-14T17:41:00.9723434Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
90,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
91,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
92,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,LegShot,Damage_Gun
93,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,ArmShot,Damage_Gun
94,Miramar,2020-11-14T17:41:00.9723434Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
95,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
96,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
97,Miramar,2020-11-14T17:41:00.9723434Z,WeapAK47_C,TorsoShot,Damage_Gun
98,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,PelvisShot,Damage_Gun
99,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
100,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,HeadShot,Damage_Gun
101,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
102,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,LegShot,Damage_Gun
103,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
104,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,HeadShot,Damage_Gun
105,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,HeadShot,Damage_Gun
106,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
107,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,HeadShot,Damage_Gun
108,Miramar,2020-11-14T17:41:00.9723434Z,PlayerMale_A_C,None,Damage_Groggy
109,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
110,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
111,Miramar,2020-11-14T17:41:00.9723434Z,PlayerFemale_A_C,None,Damage_Groggy
112,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
113,Miramar,2020-11-14T17:41:00.9723434Z,WeapHK416_C,HeadShot,Damage_Gun
114,Miramar,2020-11-14T17:41:00.9723434Z,WeapFNFal_C,TorsoShot,Damage_Gun
115,Miramar,2020-11-14T17:41:00.9723434Z,PlayerMale_A_C,None,Damage_Groggy
116,Miramar,2020-11-14T17:41:00.9723434Z,WeapFNFal_C,TorsoShot,Damage_Gun
117,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,HeadShot,Damage_Gun
118,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,TorsoShot,Damage_Gun
119,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,TorsoShot,Damage_Gun
120,Miramar,2020-11-14T17:41:00.9723434Z,PlayerMale_A_C,None,Damage_Groggy
121,Miramar,2020-11-14T17:41:00.9723434Z,WeapBerylM762_C,HeadShot,Damage_Gun
122,Miramar,2020-11-14T17:41:00.9723434Z,WeapMini14_C,HeadShot,Damage_Gun
123,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapHK416_C,TorsoShot,Damage_Gun
124,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapVector_C,PelvisShot,Damage_Gun
125,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapHK416_C,TorsoShot,Damage_Gun
126,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapHK416_C,LegShot,Damage_Gun
127,Erangel (Remastered),2020-11-07T19:49:02.190777Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
128,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerMale_A_C,None,Damage_Groggy
129,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
130,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
131,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,LegShot,Damage_Gun
132,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
133,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapMini14_C,LegShot,Damage_Gun
134,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapMini14_C,TorsoShot,Damage_Gun
135,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
136,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
137,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapHK416_C,ArmShot,Damage_Gun
138,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,HeadShot,Damage_Gun
139,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
140,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,ArmShot,Damage_Gun
141,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
142,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
143,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
144,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
145,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
146,Erangel (Remastered),2020-11-07T19:49:02.190777Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Vehicle
147,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
148,Erangel (Remastered),2020-11-07T19:49:02.190777Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
149,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
150,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
151,Erangel (Remastered),2020-11-07T19:49:02.190777Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
152,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,PelvisShot,Damage_Gun
153,Erangel (Remastered),2020-11-07T19:49:02.190777Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
154,Erangel (Remastered),2020-11-07T19:49:02.190777Z,BP_FireEffectController_C,NonSpecific,Damage_Molotov
155,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
156,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
157,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,TorsoShot,Damage_Gun
158,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,HeadShot,Damage_Gun
159,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapSKS_C,ArmShot,Damage_Gun
160,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerMale_A_C,None,Damage_Groggy
161,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
162,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
163,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapBerylM762_C,TorsoShot,Damage_Gun
164,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerMale_A_C,None,Damage_Groggy
165,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerMale_A_C,None,Damage_Groggy
166,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,LegShot,Damage_Gun
167,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapMini14_C,PelvisShot,Damage_Gun
168,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,TorsoShot,Damage_Gun
169,Erangel (Remastered),2020-11-07T19:49:02.190777Z,Uaz_A_01_C,NonSpecific,Damage_VehicleHit
170,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapSKS_C,TorsoShot,Damage_Gun
171,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
172,Erangel (Remastered),2020-11-07T19:49:02.190777Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
173,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
174,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
175,Erangel (Remastered),2020-11-07T19:49:02.190777Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
176,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerMale_A_C,None,Damage_Groggy
177,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,HeadShot,Damage_Gun
178,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,TorsoShot,Damage_Gun
179,Erangel (Remastered),2020-11-07T19:49:02.190777Z,WeapFNFal_C,HeadShot,Damage_Gun
180,Erangel (Remastered),2020-11-07T19:49:02.190777Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
181,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
182,Erangel (Remastered),2020-11-07T19:49:02.190777Z,PlayerFemale_A_C,None,Damage_Groggy
183,Erangel (Remastered),2020-11-07T19:49:02.190777Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
184,Miramar,2020-11-22T18:23:25.9368034Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
185,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
186,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
187,Miramar,2020-11-22T18:23:25.9368034Z,WeapAK47_C,ArmShot,Damage_Gun
188,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,TorsoShot,Damage_Gun
189,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,TorsoShot,Damage_Gun
190,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,HeadShot,Damage_Gun
191,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,PelvisShot,Damage_Gun
192,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,TorsoShot,Damage_Gun
193,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,TorsoShot,Damage_Gun
194,Miramar,2020-11-22T18:23:25.9368034Z,BP_FireEffectController_C,NonSpecific,Damage_Molotov
195,Miramar,2020-11-22T18:23:25.9368034Z,WeapFNFal_C,TorsoShot,Damage_Gun
196,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,TorsoShot,Damage_Gun
197,Miramar,2020-11-22T18:23:25.9368034Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
198,Miramar,2020-11-22T18:23:25.9368034Z,PlayerFemale_A_C,None,Damage_Groggy
199,Miramar,2020-11-22T18:23:25.9368034Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
200,Miramar,2020-11-22T18:23:25.9368034Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
201,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,TorsoShot,Damage_Gun
202,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,PelvisShot,Damage_Gun
203,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,TorsoShot,Damage_Gun
204,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,TorsoShot,Damage_Gun
205,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,HeadShot,Damage_Gun
206,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,HeadShot,Damage_Gun
207,Miramar,2020-11-22T18:23:25.9368034Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
208,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,HeadShot,Damage_Gun
209,Miramar,2020-11-22T18:23:25.9368034Z,PlayerFemale_A_C,None,Damage_Groggy
210,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
211,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,HeadShot,Damage_Gun
212,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,TorsoShot,Damage_Gun
213,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,ArmShot,Damage_Gun
214,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
215,Miramar,2020-11-22T18:23:25.9368034Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
216,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,HeadShot,Damage_Gun
217,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
218,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,HeadShot,Damage_Gun
219,Miramar,2020-11-22T18:23:25.9368034Z,WeapFNFal_C,TorsoShot,Damage_Gun
220,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,TorsoShot,Damage_Gun
221,Miramar,2020-11-22T18:23:25.9368034Z,WeapFNFal_C,LegShot,Damage_Gun
222,Miramar,2020-11-22T18:23:25.9368034Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
223,Miramar,2020-11-22T18:23:25.9368034Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
224,Miramar,2020-11-22T18:23:25.9368034Z,WeapFNFal_C,TorsoShot,Damage_Gun
225,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,HeadShot,Damage_Gun
226,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,LegShot,Damage_Gun
227,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,TorsoShot,Damage_Gun
228,Miramar,2020-11-22T18:23:25.9368034Z,PlayerFemale_A_C,None,Damage_Groggy
229,Miramar,2020-11-22T18:23:25.9368034Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Vehicle
230,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
231,Miramar,2020-11-22T18:23:25.9368034Z,WeapSKS_C,TorsoShot,Damage_Gun
232,Miramar,2020-11-22T18:23:25.9368034Z,WeapSKS_C,LegShot,Damage_Gun
233,Miramar,2020-11-22T18:23:25.9368034Z,PlayerMale_A_C,None,Damage_Groggy
234,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,PelvisShot,Damage_Gun
235,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,TorsoShot,Damage_Gun
236,Miramar,2020-11-22T18:23:25.9368034Z,BP_Mirado_Open_03_C,NonSpecific,Damage_VehicleHit
237,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,TorsoShot,Damage_Gun
238,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,TorsoShot,Damage_Gun
239,Miramar,2020-11-22T18:23:25.9368034Z,WeapHK416_C,PelvisShot,Damage_Gun
240,Miramar,2020-11-22T18:23:25.9368034Z,WeapMini14_C,LegShot,Damage_Gun
241,Miramar,2020-11-22T18:23:25.9368034Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
242,Miramar,2020-11-22T18:23:25.9368034Z,WeapSKS_C,TorsoShot,Damage_Gun
243,Miramar,2020-11-22T18:23:25.9368034Z,PlayerFemale_A_C,None,Damage_Groggy
244,Miramar,2020-11-22T18:23:25.9368034Z,WeapBerylM762_C,TorsoShot,Damage_Gun
245,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapBerylM762_C,PelvisShot,Damage_Gun
246,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapThompson_C,HeadShot,Damage_Gun
247,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,PlayerFemale_A_C,None,Damage_Groggy
248,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,PlayerFemale_A_C,None,Damage_Groggy
249,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,PlayerFemale_A_C,None,Damage_Groggy
250,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapAK47_C,TorsoShot,Damage_Gun
251,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,Dacia_A_03_v2_Esports_C,NonSpecific,Damage_VehicleHit
252,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,PlayerFemale_A_C,None,Damage_Groggy
253,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapHK416_C,HeadShot,Damage_Gun
254,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapMini14_C,TorsoShot,Damage_Gun
255,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapHK416_C,HeadShot,Damage_Gun
256,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,PlayerFemale_A_C,None,Damage_Groggy
257,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapBerylM762_C,TorsoShot,Damage_Gun
258,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapBerylM762_C,LegShot,Damage_Gun
259,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapMini14_C,TorsoShot,Damage_Gun
260,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapFNFal_C,PelvisShot,Damage_Gun
261,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,Dacia_A_03_v2_Esports_C,NonSpecific,Damage_VehicleHit
262,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapMini14_C,HeadShot,Damage_Gun
263,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapFNFal_C,HeadShot,Damage_Gun
264,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapBerylM762_C,TorsoShot,Damage_Gun
265,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
266,Erangel (Remastered),2020-11-15T19:01:55.1130698Z,WeapBerylM762_C,LegShot,Damage_Gun
